Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
LED16,LED_ABGR,MHT151RGBCT_with_outline,349.228,-102.7001,180,bottom
LED17,LED_ABGR,MHT151RGBCT_with_outline,387.3256,-131.2733,180,bottom
LED18,LED_ABGR,MHT151RGBCT_with_outline,368.2768,-131.2733,180,bottom
LED19,LED_ABGR,MHT151RGBCT_with_outline,349.228,-131.2733,180,bottom
LED20,LED_ABGR,MHT151RGBCT_with_outline,311.1304,-131.2733,180,bottom
LED21,LED_ABGR,MHT151RGBCT_with_outline,282.5572,-131.2733,180,bottom
LED22,LED_ABGR,MHT151RGBCT_with_outline,263.5084,-131.2733,180,bottom
LED23,LED_ABGR,MHT151RGBCT_with_outline,244.4596,-131.2733,180,bottom
LED24,LED_ABGR,MHT151RGBCT_with_outline,225.4108,-131.2733,180,bottom
LED25,LED_ABGR,MHT151RGBCT_with_outline,206.362,-131.2733,180,bottom
LED26,LED_ABGR,MHT151RGBCT_with_outline,187.3132,-131.2733,180,bottom
LED27,LED_ABGR,MHT151RGBCT_with_outline,168.2644,-131.2733,180,bottom
LED28,LED_ABGR,MHT151RGBCT_with_outline,149.2156,-131.2733,180,bottom
LED29,LED_ABGR,MHT151RGBCT_with_outline,130.1668,-131.2733,180,bottom
LED30,LED_ABGR,MHT151RGBCT_with_outline,111.118,-131.2733,180,bottom
LED31,LED_ABGR,MHT151RGBCT_with_outline,92.0692,-131.2733,180,bottom
LED32,LED_ABGR,MHT151RGBCT_with_outline,73.0204,-131.2733,180,bottom
LED33,LED_ABGR,MHT151RGBCT_with_outline,82.5448,-150.3221,180,bottom
LED34,LED_ABGR,MHT151RGBCT_with_outline,101.5936,-150.3221,180,bottom
LED35,LED_ABGR,MHT151RGBCT_with_outline,120.6424,-150.3221,180,bottom
LED36,LED_ABGR,MHT151RGBCT_with_outline,139.6912,-150.3221,180,bottom
LED37,LED_ABGR,MHT151RGBCT_with_outline,158.74,-150.3221,180,bottom
LED38,LED_ABGR,MHT151RGBCT_with_outline,177.7888,-150.3221,180,bottom
LED39,LED_ABGR,MHT151RGBCT_with_outline,196.8376,-150.3221,180,bottom
LED40,LED_ABGR,MHT151RGBCT_with_outline,215.8864,-150.3221,180,bottom
LED41,LED_ABGR,MHT151RGBCT_with_outline,234.9352,-150.3221,180,bottom
LED42,LED_ABGR,MHT151RGBCT_with_outline,253.984,-150.3221,180,bottom
LED43,LED_ABGR,MHT151RGBCT_with_outline,273.0328,-150.3221,180,bottom
LED44,LED_ABGR,MHT151RGBCT_with_outline,292.0816,-150.3221,180,bottom
LED45,LED_ABGR,MHT151RGBCT_with_outline,315.8926,-150.3221,180,bottom
LED46,LED_ABGR,MHT151RGBCT_with_outline,349.228,-150.3221,180,bottom
LED47,LED_ABGR,MHT151RGBCT_with_outline,368.2768,-150.3221,180,bottom
LED48,LED_ABGR,MHT151RGBCT_with_outline,387.3256,-150.3221,180,bottom
LED49,LED_ABGR,MHT151RGBCT_with_outline,30.1606,-150.3221,180,bottom
LED50,LED_ABGR,MHT151RGBCT_with_outline,58.7338,-150.3221,180,bottom
LED51,LED_ABGR,MHT151RGBCT_with_outline,30.1606,-169.3709,180,bottom
LED52,LED_ABGR,MHT151RGBCT_with_outline,61.1149,-169.3709,180,bottom
LED53,LED_ABGR,MHT151RGBCT_with_outline,87.307,-169.3709,180,bottom
LED54,LED_ABGR,MHT151RGBCT_with_outline,106.3558,-169.3709,180,bottom
LED55,LED_ABGR,MHT151RGBCT_with_outline,125.4046,-169.3709,180,bottom
LED56,LED_ABGR,MHT151RGBCT_with_outline,144.4534,-169.3709,180,bottom
LED57,LED_ABGR,MHT151RGBCT_with_outline,163.5022,-169.3709,180,bottom
LED58,LED_ABGR,MHT151RGBCT_with_outline,182.551,-169.3709,180,bottom
LED59,LED_ABGR,MHT151RGBCT_with_outline,201.5998,-169.3709,180,bottom
LED60,LED_ABGR,MHT151RGBCT_with_outline,220.6486,-169.3709,180,bottom
LED61,LED_ABGR,MHT151RGBCT_with_outline,239.6974,-169.3709,180,bottom
LED62,LED_ABGR,MHT151RGBCT_with_outline,258.7462,-169.3709,180,bottom
LED63,LED_ABGR,MHT151RGBCT_with_outline,277.795,-169.3709,180,bottom
LED64,LED_ABGR,MHT151RGBCT_with_outline,308.7493,-169.3709,180,bottom
LED65,LED_ABGR,MHT151RGBCT_with_outline,30.1606,-207.4685,180,bottom
LED66,LED_ABGR,MHT151RGBCT_with_outline,56.3527,-207.4685,180,bottom
LED67,LED_ABGR,MHT151RGBCT_with_outline,80.1637,-207.4685,180,bottom
LED68,LED_ABGR,MHT151RGBCT_with_outline,30.1606,-188.4197,180,bottom
LED69,LED_ABGR,MHT151RGBCT_with_outline,65.8771,-188.4197,180,bottom
LED70,LED_ABGR,MHT151RGBCT_with_outline,96.8314,-188.4197,180,bottom
LED71,LED_ABGR,MHT151RGBCT_with_outline,115.8802,-188.4197,180,bottom
LED72,LED_ABGR,MHT151RGBCT_with_outline,134.929,-188.4197,180,bottom
LED73,LED_ABGR,MHT151RGBCT_with_outline,153.9778,-188.4197,180,bottom
LED74,LED_ABGR,MHT151RGBCT_with_outline,173.0266,-188.4197,180,bottom
LED75,LED_ABGR,MHT151RGBCT_with_outline,192.0754,-188.4197,180,bottom
LED76,LED_ABGR,MHT151RGBCT_with_outline,211.1242,-188.4197,180,bottom
LED77,LED_ABGR,MHT151RGBCT_with_outline,230.173,-188.4197,180,bottom
LED78,LED_ABGR,MHT151RGBCT_with_outline,249.2218,-188.4197,180,bottom
LED79,LED_ABGR,MHT151RGBCT_with_outline,268.2706,-188.4197,180,bottom
LED80,LED_ABGR,MHT151RGBCT_with_outline,303.9871,-188.4197,180,bottom
LED81,LED_ABGR,MHT151RGBCT_with_outline,387.3256,-207.4685,180,bottom
LED82,LED_ABGR,MHT151RGBCT_with_outline,368.2768,-188.4197,180,bottom
LED83,LED_ABGR,MHT151RGBCT_with_outline,368.2768,-207.4685,180,bottom
LED84,LED_ABGR,MHT151RGBCT_with_outline,349.228,-207.4685,180,bottom
LED85,LED_ABGR,MHT151RGBCT_with_outline,246.8407,-207.4685,180,bottom
LED86,LED_ABGR,MHT151RGBCT_with_outline,270.6517,-207.4685,180,bottom
LED87,LED_ABGR,MHT151RGBCT_with_outline,294.4627,-207.4685,180,bottom
LED88,LED_ABGR,MHT151RGBCT_with_outline,318.2737,-207.4685,180,bottom
LED89,LED_ABGR,MHT151RGBCT_with_outline,175.4077,-207.4685,180,bottom
LED90,LED_ABGR,MHT151RGBCT_with_outline,103.9747,-207.4685,180,bottom
Q1,2N7002,SOT-23,372.2453,-166.677,180,bottom
R1,680,R_0805_2012Metric,253.1903,-96.8314,270,bottom
R2,510,R_0805_2012Metric,336.13195,-163.5022,270,bottom
R5,10k,R_0805_2012Metric,371.4516,-161.9148,270,bottom
R6,10k,R_0805_2012Metric,378.5949,-169.0581,270,bottom
R7,100k,R_0603_1608Metric,376.2138,-169.0581,270,bottom
R8,680,R_0805_2012Metric,341.291,-163.5022,270,bottom
R11,20k,R_0805_2012Metric,373.039,-112.30855,270,bottom
R12,5.1K,R_0805_2012Metric,252.3966,-90.4818,270,bottom
R13,5.1K,R_0805_2012Metric,246.047,-90.4818,270,bottom
R15,20k,R_0805_2012Metric,286.5257,-177.39195,0,bottom
R16,20k,R_0805_2012Metric,330.9729,-183.74155,0,bottom
R27,10k,R_0805_2012Metric,340.4973,-170.6455,270,bottom
R38,4.7k,R_0805_2012Metric,383.3571,-168.2644,0,bottom
R39,4.7k,R_0805_2012Metric,383.3571,-165.8833,0,bottom
R58,1.5k,R_0805_2012Metric,353.9902,-163.5022,180,bottom
R64,510,R_0805_2012Metric,356.3713,-158.74,0,bottom
SW1,SW_Push,SKQG-1155865,377.0075,-161.9148,180,bottom
U1,SRV05-4,SOT-23-6,249.2218,-90.4818,180,bottom
U12,XC6206P332MR,SOT-23,347.6406,-156.3589,270,bottom
U14,STM32F303CBT6,LQFP-48_7x7mm_P0.5mm,350.0217,-174.614,90,bottom
USB1,HRO-TYPE-C-31-M-12,HRO-TYPE-C-31-M-12-Assembly,249.2218,-77.7826,0,bottom
Y2,8MHz,Crystal_SMD_5032-2Pin_5.0x3.2mm,350.8154,-188.9006,180,bottom
